SKU,Image,Featured Status,Name,Brand Name,Description Trimmed,List Price,Cost,Sell Price,Shippable,Weight,Weight Unit,Dimensions Unit,Length,Width,Height,Health Concerns,,Product Category,Package quantity,Default cart quantity
1652,,,Omega-3 1000 mg - 200 Softgels,NOW Foods,"Molecularly Distilled Cardiovascular Support 180 EPA / 120 DHA Cholesterol-Free Supports Heart Health* A Dietary Supplement &nbsp; The Natural Fish Oil Concentrate used in this softgel is manufactured under strict quality control standards. It is tested to be free of potentially harmful levels of contaminants&nbsp;(i.e. mercury, heavy metals, PCB's, dioxins, and other contaminants). Supportive but not conclusive research shows that consumption of EPA and DHA omega-3 fatty acids may reduce the risk of coronary heart disease. Read more about Omega-3 Fish Oils from Your Health Professor Product FAQ's",14.99,7.49,14.99,TRUE,0.78,LB,in,6,6,6,"General Health & Wellness || Cardiovascular Support || Joint Health || Hair, Skin and Nail Support, Kidney & Urinary Support || Respiratory Support",2,Nutritional Oils,1,1
1657,,,Omega-3 - 180 Softgels,NOW Foods,"Molecularly Distilled Cardiovascular Support Odor Controlled - Enteric Coated 180 EPA / 120 DHA Cholesterol Free Supports Heart Health* A Dietary Supplement &nbsp; &nbsp; The Natural Fish Oil Concentrate used in this softgel is manufactured under strict quality control standards.&nbsp; It is tested to be free of potentially harmful levels of contaminants (i.e. mercury, heavy metals, PCB's, dioxins, and other contaminants). Those who experience nausea or reflux from other fish oils should find this enteric coated, odor controlled softgel easier to tolerate.Supportive but not conclusive research shows that consumption of EPA and DHA omega-3 fatty acids may reduce the risk of coronary heart disease.Product FAQ's Read more about Omega-3 Fish Oils from Your Health Professor",23.99,11.99,23.99,TRUE,0.82,LB,in,6,6,6,"General Health & Wellness || Cardiovascular Support || Joint Health || Hair, Skin and Nail Support, Kidney & Urinary Support || Respiratory Support",2,Nutritional Oils,1,1
1656,,,Molecularly Distilled Omega-3 1000 mg - 90 Softgels,NOW Foods,"Molecularly Distilled Cardiovascular Support Odor Controlled - Enteric Coated 180 EPA / 120 DHA Cholesterol Free Supports Heart Health* A Dietary Supplement The Natural Fish Oil Concentrate used in this softgel is manufactured under strict quality control standards.&nbsp; It is tested to be free of potentially&nbsp;harmful levels of contaminants (i.e. mercury, heavy metals, PCB's, dioxins, and other contaminants). &nbsp;Those who experience nausea or reflux from other fish oils should find this enteric coated, odor controlled softgel easier to tolerate. Supportive but not conclusive research shows that consumption of EPA and DHA omega-3 fatty acids may reduce the risk of coronary heart disease. Product FAQ's Read more about Omega-3 Fish Oils from Your Health Professor",12.99,6.49,12.99,TRUE,0.43,LB,in,6,6,6,"General Health & Wellness || Cardiovascular Support || Joint Health || Hair, Skin and Nail Support, Kidney & Urinary Support || Respiratory Support",2,Nutritional Oils,1,1
1835,,,Omega 3-6-9 1000 mg - 100 Gels,NOW Foods,"Essential Fatty Acids Supports Cardiovascular Health* Hexane Free Nutritional Oils This NOW product provides a balanced blend of two essential polyunsaturated fatty acids (and their derivatives) necessary for many body functions:&nbsp; Omega-3 oil from Flax Seed and Canola, and Omega-6 oil (GLA) from Primrose and Black Currant.&nbsp; Oleic Acid, an Omega-9 oil from Canola and Flax Seed, is a monounsaturated fat not considered ""essential"" but does play beneficial roles in human health. &nbsp; From the FDA's website: ""Consumption of omega-3 fatty acids may reduce the risk of coronary heart disease. FDA evaluated the data and determined that, although there is scientific evidence supporting the claim, the evidence is not conclusive (see nutrition information for fat content)"". &nbsp; Read more about Omega-3 Oils from Your Health Professor &nbsp; Product FAQ's &nbsp;",10.99,5.49,10.99,TRUE,0.44,LB,in,6,6,6,"General Health & Wellness || Cardiovascular Support || Joint Health || Hair, Skin and Nail Support, Kidney & Urinary Support || Respiratory Support",2,Nutritional Oils,1,1
1838,,,Omega 3-6-9 - 16 oz.,NOW Foods,"Essential Fatty AcidsSupports Cardiovascular Health*Balanced Blend of: Flax Seed, Evening Primrose, Olive &; Wheat Germ OilsA Dietary SupplementVegetarian Formula&nbsp;Omega 3-6-9 from NOW is an optimal blend of essential fatty acids sourced from Flax Seed, Evening Primrose, Olive and Wheat Germ Oils. This balanced vegetarian supplement is high in Omega-3 and Omega-6 fatty acids, dietary components vital for numerous bodily processes including the maintenance and production of new cells.*From the FDA's website: &quot;Consumption of omega-3 fatty acids may reduce the risk of coronary heart disease. FDA evaluated the data and determined that, although there is scientific evidence supporting the claim, the evidence is not conclusive (see nutrition information for fat content)&quot;.Read more about Omega-3 Fish Oils from Your Health ProfessorProduct FAQ's",14.99,8.99,14.99,TRUE,1.15,LB,in,6,6,6,"General Health & Wellness || Cardiovascular Support || Joint Health || Hair, Skin and Nail Support, Kidney & Urinary Support || Respiratory Support",2,Nutritional Oils,1,1
485,,,PABA 500mg (Para-aminobenzoic Acid) - 100 Caps,NOW Foods,PABA is a non-essential member of the B-vitamin family. We offer a complete line of individual and combination formulas of B-vitamin products.,9.99,4.99,9.99,TRUE,0.24,LB,in,6,6,6,General Health & Wellness,2,Vitamins,1,1
2945,2945.Pancreatin(100c).png,,Pancreatin 4X 500 mg - 100 Caps,NOW Foods,"Pancreatin is a preparation of porcine pancreatic enzymes. Pancreatin naturally contains protease (protein digesting), amylase (carbohydrate digesting), and lipase (fat digesting) enzymes.",12.99,6.49,12.99,TRUE,0.23,LB,in,6,6,6,Digestive Support,2,Digestive Support,1,1
5720,5720.PapayaSpears(12oz).png,,Papaya Spears Low Sugar - 12 oz.,NOW Foods,No Sulfur Added No Preservatives Sweetened Fat-Free These delicious Papaya Spears are sweetened with just a touch of sugar and then carefully dried.,4.49,2.99,4.49,TRUE,0.83,LB,in,6,6,6,,2,Healthy Foods,1,1
2135,2135.PeaProtein(2lb).png,,Pea Protein - 2 lbs.,NOW Foods,"Non-GMO Vegetable Protein 100% Pure, Unflavored High in Branched Chain Amino Acids Allergen-Free, Soy &#38; Dairy Free High Solubility, Easy to Digest All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement Vegetarian Product Peas are well known for being a rich source of highly bioavailable protein.&nbsp; Additionally, they are free of common allergens.&nbsp; Collectively, this makes pea protein an ideal source of post-workout nutrition for athletes who may have difficulty supplementing with other types of protein.&nbsp; NOWÂ® Sports Pea Protein is a Non-GMO vegetable protein isolate that contains an impressive 28 grams of easily-digested protein.&nbsp; Each 1 scoop (33 g) serving typically contains over 4,800 mg of branched chain amino acids, and over 2,000 mg of L-Arginine.&nbsp; NOWÂ® Sports Pea Protein is 100% pure and natural, unflavored, and mixes easily into your favorite beverages. NOWÂ® Sports is dedicated to manufacturing a line of effective and natural sports nutrition products to fuel the diverse nutritional needs of today's athletes. &nbsp; Our product quality, safety and effectiveness are guaranteed.&nbsp; Our professional staff of product formulators includes nutritionists, scientists, chemists and medical personnel, some of whom are athletes themselves, and all of whom are dedicated to developing outstanding natural formulations. &nbsp; We manufacture our products under strict GMPs.&nbsp; Our Quality Assurance and Quality Control teams test our products to ensure that they meet specifications.&nbsp; We have tested our products to be free of banned substances.&nbsp; You can be assured of the quality of NOWÂ® Sports as well as all other NOWÂ® products.",24.99,14.99,24.99,TRUE,2.42,LB,in,6,6,6,General Health & Wellness,2,Sports Nutrition,1,1
4727,4727_PeppermintGels(90s).png,,Peppermint Gels - 90 Gels,NOW Foods,Enteric Coated Softgel with Ginger &#38; Fennel Oils A Dietary Supplement &nbsp; Peppermint Oil is an extremely potent form of the ancient herb Peppermint.&nbsp; We have added Ginger and Fennel Oils for their synergistic effects.&nbsp; We enteric coat our softgels to allow the three herbal oils to pass through the stomach and release within the intestines. Product FAQ's,13.99,6.99,13.99,TRUE,0.17,LB,in,6,6,6,Digestive Support,2,Herbs & Mushrooms,1,1
2381,2381.PhosphatidylSer(120v).png,,Phosphatidyl Serine 100 mg - 120 Vcaps¨,NOW Foods,"Cognitive HealthSupports Memory and Brain FunctionPromotes Intercellular Communication*A Dietary SupplementVegetarian FormulaNOW&reg; Phosphatidyl Serine is a phospolipid compound derived from soy lecithin that plays an essential role in cell membrane compostition and intercellular communication.&nbsp; Phosphatidyl Serine is a major structural component of neural membranes where it assists in the conduction of electrical impulses and facilitates the activity of neurotransmitters involved in learning, memory and mood.&nbsp; These properties make NOW&reg; Phosphatidyl Serine an ideal supplement for the support of cognitive function.*From the FDA's website: &quot;Consumption of phosphatidyl serine may reduce the risk of dementia in the elderly. Very limited and preliminary scientific research suggests that phosphatidyl serine may reduce the risk of dementia in the elderly.&nbsp; FDA concludes that there is little scientific evidence supporting this claim.&quot;Read More about Phosphatidyl Serine from Your Health ProfessorRelated ProductsPhosphatidyl Serine: Nature's Brain Nutrient",59.99,32.99,59.99,TRUE,0.29,LB,in,6,6,6,Brain & Memory Support,2,Mental Fitness/Sleep and Mood Support,1,1
2379,2379.PhosphatidylSerin(30v).png,,Phosphatidyl Serine 100 mg - 30 Vcaps¨,NOW Foods,"Cognitive HealthSupports Memory and Brain FunctionPromotes Intercellular Communication*A Dietary SupplementVegetarian FormulaNOW&reg; Phosphatidyl Serine is a phospholipid compound derived from soy lecithin that plays an essential role in cell membrane composition and intercellular communication.&nbsp; Phosphatidyl Serine is a major structural component of neural membranes where it assists in the conduction of electrical impulses and facilitates the activity of neurotransmitters involved in learning, memory, and mood.&nbsp; These properties make NOW&reg; Phosphatidyl Serine an ideal supplement for the support of cognitive function.*From the FDA's&nbsp;website: &quot;Consumption of phosphatidylserine may reduce the risk of dementia in the elderly. Very limited and preliminary scientific research suggests that phosphatidylserine may reduce the risk of dementia in the elderly. FDA concludes that there is little scientific evidence supporting this claim.&quot;Read More about Phosphatidyl Serine from Your Health ProfessorPhosphatidyl Serine: Nature's Brain Nutrient",19.99,9.99,19.99,TRUE,0.1,LB,in,6,6,6,Brain & Memory Support,2,Mental Fitness/Sleep and Mood Support,1,1
2380,2380.PhosphatidylSerin(60v).png,,Phosphatidyl Serine 100 mg - 60 Vcaps¨,NOW Foods,"Cognitive HealthSupports Memory and Brain FunctionPromotes Intercellular Communication*A Dietary SupplementVegetarian FormulaNOW&reg; Phosphatidyl Serine is a phospholipid compound derived from soy lecithin that plays an essential role in cell membrane composition and intercellular communication.&nbsp; Phosphatidyl Serine is a major structural component of neural membranes where it assists in the conduction of electrical impulses and facilitates the activity of neurotransmittters involved in learning, memory, and mood.&nbsp; These properties make NOW&reg; Phosphatidyl Serine an ideal supplement for the support of cognitive function.*From the FDA's website: &quot;Consumption of phosphatidylserine may reduce the risk of dementia in the elderly. Very limited and preliminary scientific research suggests that phosphatidylserine may reduce the risk of dementia in the elderly. FDA concludes that there is little scientific evidence supporting this claim.&quot;Read More about Phosphatidyl Serine from Your Health ProfessorPhosphatidyl Serine: Nature's Brain Nutrient",34.99,17.49,34.99,TRUE,0.16,LB,in,6,6,6,Brain & Memory Support,2,Mental Fitness/Sleep and Mood Support,1,1
1823,,,Policosanol 10 mg - 90 Vcaps,NOW Foods,"100% Natural Cardiovascular Health 10 mg - from Sugar Cane Protects Serum Lipids* Vegetarian Formula NOWï¿½ Policosanol is a blend of long-chain fatty alcohols (LCFA) derived from sugar cane, a superior source of these natural plant waxes.ï¿½ Non-clinical studies have shown that the fatty alcohol constituents in Policosanol possess considerable antioxidant activity, can protect serum lipids against free radical attack, and support healthy immune function.ï¿½ Policosanol can support cardiovascular health through these and other mechanisms.*",15.99,7.99,15.99,TRUE,0.14,LB,in,6,6,6,Cholesterol,2,Cholesterol/Cardiovascular Support,1,1
1452,,,Potassium plus Iodine - 180 Tabs,NOW Foods,"Potassium Iodide (KI) is a compound that contains Iodine, a nutrient necessary for normal thyroid function.&nbsp;&nbsp;Iodine in the form of Iodide is an integral part of thyroid hormones, which regulate cellular metabolism and energy production.&nbsp;&nbsp;NOW&reg; Potassium Iodide Plus also supplies Potassium, a mineral that is essential for the maintenance of healthy water balance and whole body pH.*",11.99,5.99,11.99,TRUE,0.3,LB,in,6,6,6,General Health & Wellness,2,Minerals,1,1
2926,2926.Probiotic10.25Bil(50v).png,,Probiotic-10ª 25 Billion - 50 Vcaps¨,NOW Foods,"Healthy Intestinal Flora* 10 Probiotic Strains Dairy, Wheat &#38; Gluten Free Vegetarian/Vegan Formula A Dietary Supplement This NOW product is designed to provide a high potency and balanced spectrum of beneficial bacteria found in human intestinal tracts. &nbsp;Regular intake of beneficial probiotics can aid in maintaining healthy intestinal flora. &nbsp;This product also contains FOS to assist healthy growth of acidophilus and bifidus organisms.*",29.99,14.99,29.99,TRUE,0.25,LB,in,6,6,6,Digestive Support,2,Digestive Support,1,1
207,0207.Pro-GH(600g).png,,Pro-GHª - 612 g (21.6 oz.),NOW Foods,"Clinically Researchedï¾  Supports Healthy Hormone Balance With Amino Acid Constituents of GH and IGF-1* A Dietary Supplement All Natural - No Aspartame, No Sucralose, No Acesulfame-K NOWÂ® Pro-GH&#8482; is an amino acid supplement that has been designed to support optimal sports performance.&nbsp; Pro-GH&#8482; contains Arginine, Ornithine, and Glutamine which are necessary for maintenance of nitrogen balance and help to rid the body of excess ammonia.&nbsp; Lysine, an essential amino acid, is an essential component of proteins and muscle tissue and is needed for the body's production of hormones, enzymes, and collagen.&nbsp; Glycine, known for its role in glycogen synthesis, helps to support muscular energy output.&nbsp; Finally Glutamine and Glycine help to support healthy immune responses, especially during times of physical stress and intense exercise.*",37.99,18.99,37.99,TRUE,1.61,LB,in,6,6,6,Energy Support || Fitness,2,Amino Acids,1,1
3340,,,Prostate Support - 90 Softgels,NOW Foods,"Supports Prostate Health* Standardized Saw Palmetto, Stinging Nettle &#38; Lycopene A Dietary Supplement NOWÂ® Prostate Support is a synergistic formulation of the most potent and effective standardized herbs.&nbsp; Saw Palmetto and Stinging Nettle Root extract have been shown in European studies to support prostate function.&nbsp; We have provided additional nutritional support with Pumpkin Seed Oil, Zinc, Vitamin B-6 and Lycopene.*",25.99,12.99,25.99,TRUE,0.39,LB,in,6,6,6,Men's Health || General Health & Wellness,2,Men's Specialty Formulas,1,1
3341,,,Prostate Support - 180 Gels,NOW Foods,"Supports Prostate Health* Standardized Saw Palmetto, Stinging Nettle &#38; Lycopene A Dietary Supplement NOWÂ® Prostate Support is a synergistic formulation of the most potent and effective standardized herbs.&nbsp; Saw Palmetto and Stinging Nettle Root extract have been shown in European studies to support prostate function.&nbsp; We have provided additional nutritional support with Pumpkin Seed Oil, Zinc, Vitamin B-6 and Lycopene.*",45.99,22.99,45.99,TRUE,0.67,LB,in,6,6,6,Men's Health || General Health & Wellness,2,Men's Specialty Formulas,1,1
